sku_id,flag,affected_stores,window_start,window_end,notes
SKU03375,SLOW_MOVER,"STORE023, STORE002, STORE020, STORE006, STORE030, STORE016, STORE028, STORE003, STORE021, STORE010, STORE012, STORE014, STORE001, STORE008, STORE007, STORE029, STORE009, STORE015, STORE022, STORE027, STORE019, STORE024, STORE004, STORE017, STORE011, STORE013",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8402.5 days of cover.
SKU03376,SLOW_MOVER,"STORE009, STORE002, STORE007, STORE004, STORE026, STORE005, STORE022, STORE016, STORE023, STORE006, STORE021, STORE029, STORE019, STORE012, STORE010, STORE027, STORE028, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6094.5 days of cover.
SKU03414,SLOW_MOVER,"STORE011, STORE020, STORE026, STORE025, STORE015, STORE002, STORE004, STORE027, STORE018, STORE006, STORE021, STORE001, STORE016, STORE017, STORE024, STORE023, STORE022, STORE012, STORE008, STORE010, STORE030, STORE029, STORE007, STORE028, STORE009, STORE003, STORE013, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7540.7 days of cover.
SKU03416,SLOW_MOVER,"STORE011, STORE008, STORE004, STORE029, STORE024, STORE014, STORE007, STORE013, STORE027, STORE003, STORE016, STORE019, STORE020, STORE002, STORE025, STORE021, STORE028, STORE010, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6019.4 days of cover.
SKU03425,STOCKOUT_RISK,"STORE006, STORE013, STORE012, STORE005, STORE015, STORE024, STORE007, STORE021, STORE028, STORE009, STORE025, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU03428,SLOW_MOVER,"STORE005, STORE002, STORE023, STORE019, STORE029, STORE009, STORE030, STORE004, STORE015, STORE022, STORE014, STORE006, STORE011, STORE008, STORE010, STORE016, STORE003, STORE013, STORE018, STORE021, STORE020, STORE025, STORE028, STORE001, STORE017, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7602.7 days of cover.
SKU03436,SLOW_MOVER,"STORE016, STORE028, STORE007, STORE019, STORE030, STORE015, STORE009, STORE001, STORE014, STORE008, STORE021, STORE011, STORE022, STORE020, STORE005, STORE025, STORE010, STORE023, STORE029, STORE013, STORE027, STORE017, STORE018, STORE004, STORE026, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9159.5 days of cover.
SKU03441,SLOW_MOVER,"STORE016, STORE026, STORE029, STORE023, STORE004, STORE015, STORE030, STORE008, STORE003, STORE018, STORE001, STORE014, STORE007, STORE005, STORE012, STORE017, STORE028, STORE011, STORE002, STORE020, STORE027, STORE025, STORE022, STORE006, STORE019, STORE009, STORE013, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8290.7 days of cover.
SKU03454,SLOW_MOVER,"STORE015, STORE025, STORE005, STORE023, STORE013, STORE006, STORE012, STORE021, STORE030, STORE027, STORE001, STORE003, STORE026, STORE011, STORE002, STORE028, STORE007, STORE018, STORE022, STORE010, STORE009, STORE004, STORE016, STORE024, STORE019, STORE020, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7865.6 days of cover.
SKU03457,SLOW_MOVER,"STORE029, STORE002, STORE004, STORE013, STORE012, STORE015, STORE020, STORE030, STORE026, STORE022, STORE006, STORE018, STORE003, STORE007, STORE005, STORE024, STORE028, STORE009, STORE023",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6114.4 days of cover.
SKU03476,STOCKOUT_RISK,"STORE021, STORE016, STORE024, STORE025, STORE019, STORE023, STORE007, STORE008, STORE011, STORE012, STORE009, STORE017, STORE014, STORE020, STORE002, STORE029, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU03484,SLOW_MOVER,"STORE012, STORE015, STORE016, STORE017, STORE027, STORE004, STORE028, STORE023, STORE018, STORE022, STORE010, STORE029, STORE030, STORE003, STORE007, STORE019, STORE008, STORE002, STORE013, STORE024, STORE026, STORE005, STORE021, STORE001, STORE014, STORE020, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9080.1 days of cover.
SKU03491,SLOW_MOVER,"STORE023, STORE005, STORE016, STORE029, STORE007, STORE017, STORE021, STORE001, STORE010, STORE014, STORE018, STORE027, STORE028, STORE012, STORE024, STORE008, STORE025, STORE011, STORE030, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6289.2 days of cover.
SKU03492,SLOW_MOVER,"STORE007, STORE003, STORE001, STORE026, STORE008, STORE017, STORE021, STORE011, STORE014, STORE019, STORE023, STORE020, STORE016, STORE025, STORE015, STORE027, STORE005, STORE010, STORE029, STORE022, STORE012, STORE024, STORE004, STORE018, STORE013, STORE006, STORE028, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8492.1 days of cover.
SKU03493,SLOW_MOVER,"STORE012, STORE010, STORE015, STORE006, STORE020, STORE027, STORE023, STORE018, STORE029, STORE025, STORE021, STORE005, STORE026, STORE008, STORE004, STORE001, STORE024, STORE022, STORE003, STORE017, STORE019, STORE014, STORE030, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7601.2 days of cover.
SKU03504,SLOW_MOVER,"STORE018, STORE023, STORE002, STORE022, STORE011, STORE012, STORE005, STORE025, STORE015, STORE030, STORE006, STORE021, STORE010, STORE004, STORE001, STORE007, STORE008, STORE013, STORE003, STORE014, STORE020, STORE029, STORE016, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8849.5 days of cover.
SKU03520,SLOW_MOVER,"STORE018, STORE017, STORE011, STORE021, STORE023, STORE010, STORE016, STORE025, STORE019, STORE005, STORE022, STORE015, STORE028, STORE004, STORE024, STORE020, STORE001, STORE003, STORE030, STORE009, STORE002, STORE027, STORE014, STORE029, STORE012, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7147.5 days of cover.
SKU03523,SLOW_MOVER,"STORE015, STORE012, STORE003, STORE011, STORE002, STORE020, STORE021, STORE007, STORE019, STORE017, STORE008, STORE009, STORE023, STORE001, STORE028, STORE022, STORE014, STORE025, STORE027, STORE029, STORE026, STORE030, STORE018, STORE010, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7631.6 days of cover.
SKU03535,STOCKOUT_RISK,"STORE011, STORE020, STORE029, STORE017, STORE002, STORE022, STORE012, STORE013, STORE005, STORE014, STORE024, STORE023, STORE028, STORE001, STORE010, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU03546,STOCKOUT_RISK,"STORE012, STORE010, STORE015, STORE018, STORE003, STORE007, STORE024, STORE028, STORE014, STORE023, STORE029, STORE006, STORE022, STORE027",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU03562,SLOW_MOVER,"STORE005, STORE027, STORE019, STORE020, STORE003, STORE030, STORE007, STORE010, STORE016, STORE017, STORE011, STORE026, STORE013, STORE028, STORE001, STORE024, STORE029, STORE025, STORE015, STORE021, STORE009, STORE008, STORE014, STORE002, STORE012, STORE004, STORE023",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7702.2 days of cover.
SKU03574,SLOW_MOVER,"STORE018, STORE016, STORE002, STORE027, STORE010, STORE019, STORE026, STORE029, STORE030, STORE015, STORE008, STORE001, STORE025, STORE005, STORE009, STORE017, STORE011, STORE014, STORE020, STORE028, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6535.0 days of cover.
SKU03578,STOCKOUT_RISK,"STORE014, STORE006, STORE016, STORE023, STORE021, STORE008, STORE001, STORE004, STORE009, STORE028, STORE003, STORE012, STORE026, STORE030, STORE022, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU03580,SLOW_MOVER,"STORE022, STORE016, STORE023, STORE027, STORE004, STORE012, STORE017, STORE019, STORE001, STORE009, STORE006, STORE028, STORE002, STORE005, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 3779.1 days of cover.
SKU03582,SLOW_MOVER,"STORE015, STORE029, STORE023, STORE005, STORE012, STORE006, STORE002, STORE009, STORE026, STORE014, STORE022, STORE024, STORE010, STORE018, STORE003, STORE028",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4260.3 days of cover.
SKU03583,SLOW_MOVER,"STORE007, STORE025, STORE021, STORE006, STORE029, STORE004, STORE020, STORE027, STORE018, STORE011, STORE028, STORE010, STORE009, STORE012, STORE026, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5136.5 days of cover.
SKU03592,SLOW_MOVER,"STORE019, STORE012, STORE027, STORE005, STORE001, STORE028, STORE017, STORE010, STORE029, STORE016, STORE014, STORE011, STORE006, STORE004, STORE007, STORE003, STORE009, STORE024, STORE013, STORE020, STORE023, STORE030, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6938.3 days of cover.
SKU03602,SLOW_MOVER,"STORE014, STORE015, STORE003, STORE004, STORE005, STORE001, STORE016, STORE012, STORE010, STORE023, STORE026, STORE029, STORE017, STORE011, STORE006, STORE021, STORE020, STORE025, STORE019, STORE002, STORE027",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6236.7 days of cover.
SKU03603,SLOW_MOVER,"STORE005, STORE028, STORE023, STORE030, STORE029, STORE008, STORE010, STORE027, STORE007, STORE026, STORE003, STORE014, STORE004, STORE020, STORE001, STORE013, STORE025, STORE015, STORE022, STORE016, STORE018, STORE002, STORE011, STORE012, STORE006, STORE021, STORE019, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9582.2 days of cover.
SKU03609,SLOW_MOVER,"STORE004, STORE009, STORE002, STORE003, STORE010, STORE022, STORE001, STORE030, STORE023, STORE020, STORE007, STORE019, STORE021, STORE006, STORE012, STORE024, STORE028, STORE027, STORE016, STORE005, STORE026, STORE017, STORE029, STORE014, STORE011, STORE008, STORE018, STORE013, STORE015, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10419.9 days of cover.
SKU03621,SLOW_MOVER,"STORE027, STORE019, STORE025, STORE001, STORE017, STORE007, STORE023, STORE028, STORE010, STORE006, STORE018, STORE030, STORE004, STORE024, STORE016, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4864.7 days of cover.
SKU03622,STOCKOUT_RISK,"STORE023, STORE019, STORE006, STORE015, STORE022, STORE004, STORE028, STORE012, STORE013, STORE014, STORE007, STORE017, STORE008",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU03624,SLOW_MOVER,"STORE014, STORE004, STORE025, STORE011, STORE029, STORE015, STORE026, STORE017, STORE005, STORE016, STORE012, STORE010, STORE018, STORE002, STORE003, STORE006, STORE008, STORE023, STORE007, STORE022, STORE030, STORE027, STORE019, STORE013, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7436.5 days of cover.
SKU03627,SLOW_MOVER,"STORE014, STORE010, STORE028, STORE030, STORE007, STORE003, STORE016, STORE022, STORE012, STORE006, STORE001, STORE024, STORE004, STORE013, STORE015, STORE009, STORE011, STORE027, STORE002, STORE023, STORE025, STORE026, STORE019, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8132.4 days of cover.
SKU03633,STOCKOUT_RISK,"STORE019, STORE004, STORE024, STORE006, STORE003, STORE012, STORE007, STORE011, STORE028, STORE020, STORE013, STORE029, STORE008, STORE014",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU03634,SLOW_MOVER,"STORE024, STORE016, STORE009, STORE025, STORE023, STORE027, STORE019, STORE030, STORE028, STORE021, STORE013, STORE012, STORE029, STORE020, STORE018, STORE022, STORE005, STORE003, STORE008, STORE002, STORE011, STORE014, STORE026, STORE004, STORE010, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6282.6 days of cover.
SKU03693,STOCKOUT_RISK,"STORE001, STORE004, STORE024, STORE002, STORE003, STORE016, STORE022, STORE030, STORE006, STORE013, STORE020, STORE011, STORE005, STORE010, STORE029, STORE021, STORE027, STORE019, STORE009",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU03702,STOCKOUT_RISK,"STORE025, STORE016, STORE026, STORE015, STORE007, STORE010, STORE022, STORE029, STORE023, STORE017, STORE009, STORE018, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU03709,SLOW_MOVER,"STORE026, STORE028, STORE018, STORE029, STORE001, STORE025, STORE002, STORE014, STORE004, STORE013, STORE015, STORE011, STORE021, STORE020, STORE017, STORE030, STORE016, STORE003, STORE009, STORE019, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6561.3 days of cover.
SKU03727,STOCKOUT_RISK,"STORE029, STORE023, STORE006, STORE016, STORE014, STORE005, STORE010, STORE030, STORE013, STORE027, STORE004, STORE019, STORE021, STORE018, STORE017, STORE009, STORE026",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU03737,SLOW_MOVER,"STORE006, STORE017, STORE002, STORE013, STORE009, STORE016, STORE019, STORE027, STORE020, STORE012, STORE010, STORE011, STORE028, STORE001, STORE018, STORE003, STORE014, STORE030, STORE023, STORE022, STORE029, STORE021, STORE007, STORE024, STORE004, STORE015, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7655.5 days of cover.
SKU03740,SLOW_MOVER,"STORE014, STORE012, STORE002, STORE022, STORE008, STORE026, STORE025, STORE021, STORE010, STORE019, STORE003, STORE020, STORE027, STORE004, STORE011, STORE023, STORE001",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4581.9 days of cover.
SKU03743,STOCKOUT_RISK,"STORE018, STORE011, STORE002, STORE015, STORE022, STORE014, STORE019, STORE017, STORE025, STORE009, STORE001, STORE016, STORE020, STORE029, STORE013, STORE010, STORE007, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU03744,SLOW_MOVER,"STORE019, STORE004, STORE026, STORE016, STORE029, STORE023, STORE022, STORE007, STORE011, STORE027, STORE017, STORE024, STORE006, STORE010, STORE012, STORE025, STORE028, STORE008, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4960.4 days of cover.
SKU03749,SLOW_MOVER,"STORE028, STORE026, STORE003, STORE027, STORE018, STORE007, STORE010, STORE009, STORE002, STORE024, STORE019, STORE013, STORE008, STORE030, STORE004, STORE021, STORE006, STORE005, STORE022, STORE015, STORE023, STORE029, STORE025, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7446.3 days of cover.
SKU03773,SLOW_MOVER,"STORE012, STORE026, STORE003, STORE021, STORE010, STORE017, STORE029, STORE014, STORE022, STORE018, STORE011, STORE007, STORE023, STORE013, STORE009, STORE024, STORE016, STORE008, STORE020, STORE027, STORE028, STORE001, STORE015, STORE005, STORE004, STORE002, STORE006, STORE019, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9537.5 days of cover.
SKU03800,STOCKOUT_RISK,"STORE030, STORE019, STORE024, STORE021, STORE002, STORE017, STORE007, STORE012, STORE015, STORE005, STORE008, STORE027, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU03803,SLOW_MOVER,"STORE028, STORE014, STORE029, STORE011, STORE003, STORE021, STORE007, STORE030, STORE009, STORE010, STORE006, STORE022, STORE008, STORE013, STORE018, STORE002, STORE026, STORE004, STORE001, STORE017, STORE005, STORE016, STORE019, STORE025, STORE027, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8159.5 days of cover.
SKU03805,SLOW_MOVER,"STORE021, STORE029, STORE002, STORE007, STORE006, STORE009, STORE005, STORE001, STORE025, STORE022, STORE018, STORE026, STORE028, STORE016, STORE023, STORE017, STORE014, STORE020, STORE019, STORE010, STORE024, STORE013, STORE027, STORE003",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6023.4 days of cover.
SKU03807,SLOW_MOVER,"STORE022, STORE030, STORE003, STORE013, STORE024, STORE005, STORE008, STORE004, STORE019, STORE017, STORE023, STORE021, STORE029, STORE009, STORE016, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4905.7 days of cover.
SKU03812,STOCKOUT_RISK,"STORE003, STORE008, STORE020, STORE004, STORE025, STORE011, STORE026, STORE019, STORE013, STORE029, STORE014, STORE007, STORE005, STORE027, STORE006, STORE017, STORE018",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU03822,SLOW_MOVER,"STORE015, STORE014, STORE009, STORE019, STORE002, STORE016, STORE018, STORE012, STORE004, STORE011, STORE024, STORE029, STORE025, STORE008, STORE028, STORE030, STORE013, STORE003, STORE006, STORE017, STORE023, STORE005, STORE001, STORE010, STORE020, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8032.5 days of cover.
SKU03823,SLOW_MOVER,"STORE027, STORE024, STORE022, STORE026, STORE002, STORE023, STORE028, STORE008, STORE009, STORE018, STORE013, STORE010, STORE012, STORE004, STORE025, STORE014, STORE016, STORE007, STORE001, STORE020, STORE005, STORE019, STORE030, STORE011, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8467.4 days of cover.
SKU03828,SLOW_MOVER,"STORE010, STORE007, STORE028, STORE006, STORE015, STORE021, STORE011, STORE025, STORE014, STORE002, STORE009, STORE003, STORE016, STORE018, STORE022, STORE026, STORE017, STORE027, STORE012, STORE029, STORE023, STORE019, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7593.3 days of cover.
